file_name,file_name_length,file_size,file_extension,entropy,entropy_mean,entropy_std,compression_ratio,zero_byte_ratio,label,variant
pict22.jpg.wk,13,4010,.wk,7.94998081989641,7.94998081989641,0.0,1.0027431421446384,0.005486284289276808,ENCRYPTED,0-Files
DAT1.pptx.wk,12,111198,.wk,7.996040331674465,7.93667528701777,0.08285988676877129,1.000368711667476,0.0035971869997661826,ENCRYPTED,0-Files
DAT3.csv.wk,11,51375,.wk,7.993247943928582,7.945111727019064,0.009870705884720997,1.000506082725061,0.003289537712895377,ENCRYPTED,0-Files
pict10.jpg.wk,13,2528,.wk,7.913310175680823,7.913310175680823,0.0,1.0043512658227849,0.005933544303797469,ENCRYPTED,0-Files
pict12.jpg.wk,13,2616,.wk,7.929593250831954,7.929593250831954,0.0,1.004204892966361,0.005733944954128441,ENCRYPTED,0-Files
im12.png.wk,11,89302,.wk,7.9930932356404805,7.940637169335665,0.010044075849200718,1.000403126469732,0.005229446149022418,ENCRYPTED,0-Files
docu1.docx.wk,13,7310,.wk,7.974032832414606,7.950202700109786,0.0008231805033225292,1.0015047879616963,0.007387140902872777,ENCRYPTED,0-Files
pict21.jpg.wk,13,4058,.wk,7.949999977958787,7.949999977958787,0.0,1.0027106949236078,0.004189255791030064,ENCRYPTED,0-Files
DAT3.pdf.wk,11,221408,.wk,7.998953616620037,7.9342106238336365,0.12160467326236658,1.0000180661945368,0.0035364575805752274,ENCRYPTED,0-Files
pict31.jpg.wk,13,3561,.wk,7.945116695166293,7.945116695166293,0.0,1.0030890199382196,0.003931479921370402,ENCRYPTED,0-Files
DAT1.pdf.wk,11,223274,.wk,7.998870607342242,7.9480245140453265,0.025364297108260013,0.9998566783414101,0.003417325797002786,ENCRYPTED,0-Files
im10.png.wk,11,89302,.wk,7.9930932356404805,7.940637169335665,0.010044075849200718,1.000403126469732,0.005229446149022418,ENCRYPTED,0-Files
DAT1.docx.wk,12,263371,.wk,7.9982208737768365,7.949240025780072,0.019211158388208985,1.0003455201977438,0.0032653557149420398,ENCRYPTED,0-Files
pict11.jpg.wk,13,2543,.wk,7.915227165864211,7.915227165864211,0.0,1.004325599685411,0.0047188360204482895,ENCRYPTED,0-Files
DAT2.csv.wk,11,51341,.wk,7.9938181175912915,7.948441475282972,0.009395535816320598,1.0005064178726555,0.002843731131064841,ENCRYPTED,0-Files
docu2.docx.wk,13,7310,.wk,7.974032832414606,7.950202700109786,0.0008231805033225292,1.0015047879616963,0.007387140902872777,ENCRYPTED,0-Files
DAT3.docx.wk,12,252982,.wk,7.993904539085272,7.94527581676458,0.005457107782062834,1.0003399451344364,0.0037393964788008634,ENCRYPTED,0-Files
DAT2.docx.wk,12,253910,.wk,7.995217166519077,7.947215471116234,0.0069609531805120625,1.0003387026899295,0.0033633964790673863,ENCRYPTED,0-Files
docu3.docx.wk,13,7310,.wk,7.974032832414606,7.950202700109786,0.0008231805033225292,1.0015047879616963,0.007387140902872777,ENCRYPTED,0-Files
im12.png.exe,12,89264,.exe,7.998135231543624,7.95423268405341,0.00367763274054101,1.0004032980820936,0.004032980820935651,ENCRYPTED,1-Files
